year,month,retail_sales,retail_transfers,warehouse_sales
2019,10,11.35,9.0,0.0
2019,10,42.01,35.83,0.0
2019,10,1.76,0.0,1.0
2019,10,9.14,11.0,4.0
2019,10,1.65,17.0,0.0
2019,10,11.17,13.83,0.0
2019,10,2.92,1.0,0.0
2019,10,10.02,8.0,0.0
2019,10,20.99,17.0,4.0
2019,10,2.04,3.0,0.0
2019,10,4.62,14.0,0.0
2019,10,3.34,1.0,0.0
2019,10,83.18,70.0,1.0
2019,10,1.54,0.0,0.0
2019,10,2.02,0.0,9.0
2019,10,10.53,14.0,1.0
2019,10,4.89,1.0,0.0
2019,10,1.58,0.0,1.0
2019,10,0.81,0.0,1.0
2019,10,5.76,4.0,3.0
2019,10,6.07,9.0,1.0
2019,10,18.58,19.0,3.0
2019,10,10.58,7.0,10.0
2019,10,19.67,4.0,0.0
2019,10,4.93,6.5,0.0
2019,10,0.89,17.0,0.0
2019,10,23.0,19.0,8.0
2019,10,41.25,31.0,1.0
2019,10,5.54,1.0,0.0
2019,10,42.67,39.0,0.0
2019,10,27.22,25.0,0.0
2019,10,31.85,24.0,0.0
2019,10,9.93,11.0,0.0
2019,10,6.29,2.0,0.0
2019,10,103.11,100.0,1.0
2019,10,22.93,25.0,0.0
2019,10,1.64,1.0,2.0
2019,10,5.94,4.0,0.0
2019,10,1.53,6.0,0.0
2019,10,19.3,23.0,0.0
2019,10,0.78,0.0,0.0
2019,10,20.52,25.0,0.0
2019,10,2.55,1.0,4.0
2019,10,1.54,0.0,5.0
2019,10,4.57,1.0,0.0
2019,10,3.53,3.0,7.0
2019,10,3.22,1.0,0.0
2019,10,11.75,12.0,3.83
2019,10,39.37,35.0,1.0
2019,10,39.53,36.0,34.0
2019,10,3.71,0.0,0.0
2019,10,5.6,0.0,0.0
2019,10,4.58,0.0,0.0
2019,10,36.54,41.0,75.0
2019,10,7.07,7.0,0.0
2019,10,0.82,0.0,2.0
2019,10,85.0,86.0,18.0
2019,10,17.57,18.0,20.0
2019,10,2.1,0.0,2.0
2019,10,2.51,2.0,8.0
2019,10,8.99,9.0,20.0
2019,10,4.24,0.0,0.0
2019,10,3.68,2.0,1.0
2019,10,2.14,1.0,3.0
2019,10,0.88,0.0,2.0
2019,10,6.96,0.0,0.0
2019,10,2.37,1.0,24.0
2019,10,9.44,7.0,0.0
2019,10,5.09,6.0,2.0
2019,10,6.29,4.0,1.0
2019,10,9.84,12.0,0.0
2019,10,6.24,6.0,10.0
2019,10,8.26,3.5,13.0
2019,10,5.7,8.0,7.0
2019,10,9.13,9.0,1.0
2019,10,5.08,12.0,0.0
2019,10,46.24,36.0,125.0
2019,10,0.0,0.0,668.94
2019,10,4.0,8.0,0.0
2019,10,10.1,8.0,4.0
2019,10,1.73,2.0,0.0
2019,10,51.12,55.0,3.0
2019,10,10.42,10.0,4.0
2019,10,7.3,8.0,0.0
2019,10,0.34,0.0,4.0
2019,10,18.09,19.0,3.0
2019,10,1.51,2.0,1.0
2019,10,5.43,6.0,0.0
2019,10,1.1,26.0,0.0
2019,10,2.3,0.0,4.0
2019,10,4.67,4.0,3.0
2019,10,2.71,2.0,2.0
2019,10,13.69,10.0,0.0
2019,10,4.08,1.0,0.0
2019,10,11.84,9.0,0.0
2019,10,11.74,10.0,13.0
2019,10,3.62,2.0,0.0
2019,10,4.25,3.0,3.0
2019,10,14.12,22.0,0.0
2019,10,6.65,10.0,5.0
2019,10,7.89,8.0,12.0
2019,10,23.75,26.83,0.0
2019,10,4.99,3.0,3.0
2019,10,21.39,22.0,39.0
2019,10,0.84,1.0,1.0
2019,10,15.22,15.0,26.0
2019,10,3.39,1.0,0.0
2019,10,95.24,87.0,2.0
2019,10,41.5,43.0,132.0
2019,10,1.77,2.0,0.0
2019,10,199.74,248.0,25.0
2019,10,0.31,0.0,0.0
2019,10,1.65,0.0,0.0
2019,10,7.51,6.0,5.0
2019,10,19.91,21.0,0.0
2019,10,0.38,0.0,0.0
2019,10,1.7,12.0,0.0
2019,10,38.25,43.0,0.0
2019,10,133.77,133.25,146.0
2019,10,18.58,21.0,0.0
2019,10,2.35,3.0,2.0
2019,10,8.88,11.0,3.0
2019,10,21.11,20.83,10.0
2019,10,6.33,4.0,9.0
2019,10,13.62,14.0,1.0
2019,10,0.0,0.0,435.0
2019,10,4.85,348.0,0.0
2019,10,4.29,5.0,5.0
2019,10,12.28,6.0,1.0
2019,10,2.86,0.0,0.0
2019,10,2.43,2.0,1.0
2019,10,0.0,8.0,0.0
2019,10,5.4,15.0,1.0
2019,10,56.61,117.0,9.0
2019,10,9.84,11.0,0.0
2019,10,10.81,11.0,0.0
2019,10,5.87,5.0,0.0
2019,10,3.38,2.0,0.0
2019,10,2.85,1.0,0.0
2019,10,3.02,4.0,0.0
2019,10,27.72,27.0,37.0
2019,10,1.1,0.0,0.0
2019,10,2.54,2.0,1.0
2019,10,2.54,0.0,0.0
2019,10,1.04,0.0,0.0
2019,10,4.0,2.0,75.0
2019,10,8.55,7.0,0.0
2019,10,8.81,9.0,0.0
2019,10,0.74,0.0,2.0
2019,10,3.6,1.83,3.0
2019,10,190.05,149.0,0.0
2019,10,38.7,44.0,6.0
2019,10,103.45,108.0,2.0
2019,10,8.11,18.0,0.0
2019,10,9.44,9.0,2.0
2019,10,15.6,17.0,0.0
2019,10,7.77,12.0,1.0
2019,10,32.81,0.0,0.0
2019,10,3.96,2.0,3.0
2019,10,3.05,1.0,0.0
2019,10,3.2,3.0,0.0
2019,10,4.41,6.0,0.0
2019,10,4.58,2.0,1.0
2019,10,3.71,3.0,0.0
2019,10,52.34,44.0,30.0
2019,10,22.17,26.0,18.0
2019,10,0.77,0.0,0.0
2019,10,36.99,36.83,0.0
2019,10,2.36,3.0,1.0
2019,10,0.55,0.0,0.0
2019,10,4.97,5.0,1.0
2019,10,1.22,0.0,2.0
2019,10,2.24,1.0,1.0
2019,10,2.04,4.0,0.0
2019,10,4.07,4.0,5.0
2019,10,0.74,2.0,0.0
2019,10,17.09,19.0,0.0
2019,10,48.69,31.0,3.0
2019,10,9.18,12.0,0.0
2019,10,43.26,41.0,94.0
2019,10,23.94,24.0,0.0
2019,10,1.86,3.0,0.0
2019,10,1.43,0.0,0.0
2019,10,22.63,29.0,39.0
2019,10,19.11,20.0,4.0
2019,10,0.75,2.0,0.0
2019,10,10.45,14.0,17.0
2019,10,31.15,32.0,0.0
2019,10,14.64,16.0,28.0
2019,10,0.83,1.0,0.0
2019,10,19.59,18.0,1.0
2019,10,1.63,0.0,2.0
2019,10,43.3,40.92,15.0
2019,10,0.16,1.0,11.0
2019,10,22.6,7.0,0.0
2019,10,13.01,12.0,0.0
2019,10,0.48,1.84,72.0
2019,10,13.12,18.0,0.0
2019,10,5.75,8.0,0.0
2019,10,1.69,3.0,0.0
2019,10,11.79,9.0,21.0
2019,10,3.78,0.0,0.0
2019,10,17.47,10.0,0.0
2019,10,24.36,16.0,53.0
2019,10,1.36,2.0,9.0
2019,10,10.41,12.0,0.0
2019,10,5.9,4.0,13.0
2019,10,9.43,8.0,7.0
2019,10,3.87,2.0,11.0
2019,10,9.62,8.0,23.0
2019,10,2.46,2.0,2.0
2019,10,3.56,3.0,0.0
2019,10,1.02,0.0,10.0
2019,10,0.73,0.0,7.0
2019,10,7.13,6.0,0.0
2019,10,3.4,6.0,1.0
2019,10,0.51,2.0,0.0
2019,10,23.52,20.92,32.0
2019,10,82.25,99.0,0.0
2019,10,4.13,4.0,7.92
2019,10,1.93,2.0,1.0
2019,10,23.56,23.0,55.92
2019,10,1.45,0.0,0.0
2019,10,20.86,19.0,25.0
2019,10,2.09,0.0,0.0
2019,10,1.52,49.0,0.0
2019,10,2.02,1.0,0.0
2019,10,1.51,1.0,0.0
2019,10,4.92,4.0,0.0
2019,10,11.7,12.0,0.0
2019,10,0.72,1.0,0.0
2019,10,5.3,10.0,0.0
2019,10,2.32,3.0,0.0
2019,10,67.56,129.0,0.0
2019,10,55.82,56.0,10.0
2019,10,45.64,45.0,16.83
2019,10,25.98,29.0,4.0
2019,10,4.91,6.0,0.0
2019,10,2.78,2.92,10.0
2019,10,4.04,7.0,18.0
2019,10,10.14,8.0,43.0
2019,10,5.77,0.0,0.0
2019,10,7.59,15.0,0.0
2019,10,3.22,2.0,0.0
2019,10,3.95,0.0,4.0
2019,10,22.74,20.0,9.0
2019,10,3.69,8.0,4.0
2019,10,5.08,6.0,17.0
2019,10,1.29,1.0,0.0
2019,10,4.93,6.0,1.0
2019,10,39.24,44.0,0.0
2019,10,1.35,1.0,1.0
2019,10,1.02,3.83,8.0
2019,10,5.58,3.0,0.0
2019,10,5.2,3.0,17.0
2019,10,18.71,19.0,0.0
2019,10,6.87,7.0,2.0
2019,10,91.18,82.0,90.0
2019,10,43.39,39.0,10.0
2019,10,3.82,0.0,0.0
2019,10,73.04,91.0,175.83
2019,10,77.27,80.0,0.0
2019,10,0.59,2.0,45.0
2019,10,92.12,116.0,154.0
2019,10,7.06,2.83,6.0
2019,10,0.34,4.0,0.0
2019,10,16.26,20.0,22.0
2019,10,10.59,9.0,3.0
2019,10,19.65,22.0,0.0
2019,10,10.5,6.0,3.0
2019,10,4.12,1.0,8.0
2019,10,1.35,3.0,0.0
2019,10,21.45,18.0,21.0
2019,10,12.14,11.0,17.0
2019,10,1.85,4.0,1.0
2019,10,7.77,5.0,7.0
2019,10,15.91,18.0,3.0
2019,10,0.0,0.0,823.75
2019,10,1.98,0.0,0.0
2019,10,2.81,0.0,0.0
2019,10,5.72,0.0,0.0
2019,10,15.52,16.0,112.0
2019,10,4.08,2.0,0.0
2019,10,11.81,8.0,84.0
2019,10,17.03,14.0,0.0
2019,10,11.89,10.0,1.0
2019,10,6.88,14.0,0.0
2019,10,29.4,27.0,151.0
2019,10,8.36,9.0,0.0
2019,10,9.29,12.0,0.0
2019,10,6.91,11.0,37.0
2019,10,1.02,2.0,0.0
2019,10,4.58,3.0,0.0
2019,10,1.38,2.0,0.0
2019,10,4.38,4.0,6.0
2019,10,6.99,12.0,9.0
2019,10,2.96,5.0,0.0
2019,10,1.93,0.0,0.0
2019,10,17.29,5.0,0.0
2019,10,13.66,15.0,10.0
2019,10,2.36,1.0,0.0
2019,10,3.84,5.0,9.0
2019,10,3.39,2.0,0.0
2019,10,18.0,18.0,9.0
2019,10,8.28,12.0,0.0
2019,10,1.02,3.0,0.0
2019,10,22.52,24.0,10.0
2019,10,29.31,37.0,92.83
2019,10,2.43,0.0,0.0
2019,10,5.53,2.0,0.0
2019,10,4.76,3.0,0.0
2019,10,11.48,9.0,31.0
2019,10,11.64,6.0,11.0
2019,10,12.78,14.0,8.0
2019,10,2.86,10.0,1.0
2019,10,2.73,0.0,2.0
2019,10,1.7,0.0,1.0
2019,10,14.82,14.0,8.0
2019,10,2.48,2.0,0.0
2019,10,5.39,5.0,5.0
2019,10,22.01,24.0,4.0
2019,10,25.88,22.0,0.0
2019,10,2.12,0.0,0.0
2019,10,0.24,1.0,9.0
2019,10,34.71,38.0,0.0
2019,10,18.72,22.0,1.0
2019,10,7.78,5.0,0.0
2019,10,3.4,2.0,0.0
2019,10,0.67,1.0,1.0
2019,10,4.73,4.0,8.0
2019,10,5.02,2.0,2.0
2019,10,16.81,21.92,12.0
2019,10,1.25,1.0,0.0
2019,10,2.46,5.0,2.0
2019,10,1.19,6.0,0.0
2019,10,8.13,9.0,6.0
2019,10,3.77,4.0,3.0
2019,10,4.82,10.0,0.0
2019,10,0.0,0.0,1632.0
2019,10,22.12,28.0,19.0
2019,10,13.09,13.0,7.0
2019,10,10.68,51.0,0.0
2019,10,23.92,18.0,30.0
2019,10,44.45,48.0,34.0
2019,10,32.5,31.0,199.0
2019,10,0.0,0.0,32.5
2019,10,16.0,19.0,1214.0
2019,10,18.04,18.0,17.0
2019,10,57.09,69.0,59.0
2019,10,2.91,0.0,13.0
2019,10,4.71,5.0,0.0
2019,10,4.12,1.0,0.0
2019,10,91.25,69.0,279.75
2019,10,8.92,9.0,6.0
2019,10,85.25,77.0,438.0
2019,10,25.89,25.0,49.0
2019,10,3.57,5.0,0.0
2019,10,20.59,21.0,14.0
2019,10,4.24,4.0,25.0
2019,10,5.07,4.0,0.0
2019,10,5.82,10.0,7.0
2019,10,2.54,3.33,14.0
2019,10,194.5,164.0,378.0
2019,10,5.95,4.0,1.0
2019,10,10.57,12.0,0.0
2019,10,3.9,3.0,24.0
2019,10,8.12,0.0,0.0
2019,10,31.77,26.0,19.0
2019,10,7.75,11.0,0.0
2019,10,1.6,0.0,0.0
2019,10,20.0,25.0,669.0
2019,10,4.6,5.0,0.0
2019,10,5.08,5.0,1.0
2019,10,0.45,0.0,0.0
2019,10,11.04,15.0,2.0
2019,10,8.51,8.0,0.0
2019,10,26.5,20.0,147.75
2019,10,3.85,2.0,0.0
2019,10,1.31,1.0,1.0
2019,10,6.87,4.0,13.0
2019,10,1.67,4.0,9.0
2019,10,3.27,2.0,7.0
2019,10,3.0,11.0,90.0
2019,10,0.5,0.0,9.0
2019,10,5.02,8.0,1.0
2019,10,9.56,14.0,11.0
2019,10,32.39,29.0,1.0
2019,10,8.73,12.0,6.0
2019,10,7.6,6.0,5.0
2019,10,42.08,42.0,0.0
2019,10,6.25,5.0,3.0
2019,10,33.32,33.0,4.0
2019,10,8.97,11.0,2.0
2019,10,8.14,7.0,3.0
2019,10,5.08,6.0,0.0
2019,10,16.42,18.0,17.0
2019,10,10.23,11.17,0.0
2019,10,21.54,22.0,3.0
2019,10,33.99,35.0,6.0
2019,10,24.72,33.0,1.0
2019,10,38.53,40.0,11.0
2019,10,1.52,1.0,54.0
2019,10,0.0,0.0,129.0
2019,10,53.55,53.0,35.0
2019,10,11.36,14.0,1.0
2019,10,11.89,13.0,0.0
2019,10,33.98,33.0,11.0
2019,10,48.81,42.0,22.0
2019,10,6.86,6.0,2.0
2019,10,7.6,8.0,1.0
2019,10,3.54,4.0,0.0
2019,10,4.7,7.0,0.0
2019,10,4.73,5.0,0.0
2019,10,15.72,16.0,1.0
2019,10,1.22,0.0,0.0
2019,10,3.91,3.0,1.0
2019,10,0.88,0.0,1.0
2019,10,22.55,18.0,0.0
2019,10,65.81,58.0,2.0
2019,10,10.06,11.0,0.0
2019,10,57.08,51.0,1.0
2019,10,2.89,0.0,0.0
2019,10,58.9,58.0,0.0
2019,10,2.55,8.0,0.0
2019,10,12.0,6.0,40.0
2019,10,0.51,0.0,7.0
2019,10,4.4,5.0,3.0
2019,10,2.72,0.0,1.0
2019,10,7.05,12.0,10.0
2019,10,2.03,0.0,4.0
2019,10,2.67,4.0,2.0
2019,10,0.68,0.0,1.0
2019,10,0.0,0.0,142.0
2019,10,1.62,2.0,3.0
2019,10,3.86,3.0,3.0
2019,10,2.14,1.0,2.0
2019,10,2.75,3.0,5.0
2019,10,4.2,1.0,0.0
2019,10,2.49,3.0,5.0
2019,10,2.87,3.0,1.0
2019,10,15.25,17.0,5.0
2019,10,4.24,2.0,3.0
2019,10,25.38,28.0,15.0
2019,10,11.98,12.0,11.0
2019,10,71.32,62.0,2.0
2019,10,53.24,57.0,9.0
2019,10,30.52,30.0,0.0
2019,10,25.47,27.0,0.0
2019,10,4.29,7.0,0.0
2019,10,5.05,3.0,3.0
2019,10,132.45,129.0,17.0
2019,10,58.5,62.0,0.0
2019,10,24.88,25.0,20.0
2019,10,43.8,40.0,0.0
2019,10,13.15,29.0,0.0
2019,10,92.31,93.5,0.0
2019,10,15.88,27.0,0.0
2019,10,82.08,88.0,7.0
2019,10,24.03,23.0,0.0
2019,10,8.64,11.0,0.0
2019,10,10.79,5.0,11.92
2019,10,19.31,21.92,2.0
2019,10,14.9,14.0,3.0
2019,10,4.42,4.0,1.0
2019,10,12.08,13.0,0.0
2019,10,32.75,36.0,79.0
2019,10,2.88,3.0,0.0
2019,10,8.97,7.0,0.0
2019,10,26.24,22.0,52.67
2019,10,29.42,29.0,50.0
2019,10,18.53,13.0,0.0
2019,10,21.93,29.0,4.0
2019,10,41.15,40.0,9.0
2019,10,12.2,10.0,0.0
2019,10,67.28,62.0,0.0
2019,10,102.45,98.0,122.0
2019,10,29.97,25.0,0.0
2019,10,7.6,5.0,5.0
2019,10,162.57,157.0,12.0
2019,10,30.27,37.0,1.0
2019,10,28.12,35.0,17.0
2019,10,6.39,9.0,1.0
2019,10,4.96,8.0,0.0
2019,10,2.42,29.0,2.0
2019,10,17.4,18.0,0.0
2019,10,44.48,59.0,1.0
2019,10,14.65,14.0,0.0
2019,10,65.63,67.0,83.0
2019,10,55.87,57.0,0.0
2019,10,467.35,405.0,14.0
2019,10,105.4,100.0,159.0
2019,10,23.26,30.0,27.0
2019,10,16.28,16.0,0.0
2019,10,10.7,9.0,0.0
2019,10,70.15,66.0,0.0
2019,10,5.54,7.0,0.0
2019,10,80.8,121.0,0.0
2019,10,77.81,68.0,2.0
2019,10,48.6,50.0,2.0
2019,10,16.47,21.0,0.0
2019,10,137.25,138.0,8.0
2019,10,61.34,85.0,1.0
2019,10,29.54,27.0,0.0
2019,10,14.49,13.0,0.0
2019,10,71.76,69.0,0.0
2019,10,79.92,111.0,4.0
2019,10,196.0,184.83,0.0
2019,10,39.96,36.0,0.0
2019,10,8.32,11.0,0.0
2019,10,2.84,2.0,0.0
2019,10,19.17,20.0,0.0
2019,10,113.75,111.67,0.0
2019,10,150.45,143.0,0.0
2019,10,28.99,33.0,0.0
2019,10,133.07,126.0,0.0
2019,10,15.03,12.0,4.0
2019,10,5.11,5.0,0.0
2019,10,84.33,108.0,5.0
2019,10,147.73,139.0,36.0
2019,10,35.31,37.0,6.0
2019,10,32.69,39.0,29.0
2019,10,43.66,43.0,0.0
2019,10,66.65,66.0,0.0
2019,10,18.92,21.0,0.0
2019,10,82.55,86.0,5.0
2019,10,1.87,15.0,0.0
2019,10,24.6,25.0,0.0
2019,10,43.53,48.0,2.0
2019,10,49.37,44.0,199.0
2019,10,4.22,3.0,23.0
2019,10,34.0,32.0,0.0
2019,10,73.38,77.17,0.0
2019,10,7.84,7.0,0.0
2019,10,109.21,110.0,2.0
2019,10,31.49,40.0,0.0
2019,10,16.88,20.0,1.0
2019,10,1.45,2.0,0.0
2019,10,8.14,9.0,13.0
2019,10,17.08,17.0,14.0
2019,10,134.26,126.0,30.0
2019,10,20.96,19.0,12.0
2019,10,15.39,17.0,0.0
2019,10,6.13,7.0,15.0
2019,10,7.35,10.0,5.0
2019,10,20.63,25.0,90.0
2019,10,26.92,25.67,166.0
2019,10,15.56,12.0,78.0
2019,10,1.24,1.0,0.0
2019,10,43.9,42.0,5.0
2019,10,108.4,100.83,0.0
2019,10,4.73,6.0,0.0
2019,10,73.88,60.0,4.0
2019,10,4.53,5.0,7.0
2019,10,10.49,10.0,18.0
2019,10,5.95,7.0,5.0
2019,10,41.51,44.0,27.0
2019,10,26.26,28.0,3.0
2019,10,27.52,32.0,41.0
2019,10,14.7,16.0,23.0
2019,10,170.35,143.0,104.0
2019,10,18.31,27.0,0.0
2019,10,90.04,92.0,1.0
2019,10,5.7,11.0,0.0
2019,10,11.04,21.0,14.0
2019,10,6.13,6.0,12.0
2019,10,48.67,55.0,0.0
2019,10,77.05,78.0,0.0
2019,10,45.49,48.0,0.0
2019,10,30.66,28.0,0.0
2019,10,6.99,4.0,6.0
2019,10,125.48,122.0,38.0
2019,10,11.3,10.0,0.0
2019,10,5.76,5.0,14.0
2019,10,18.83,15.0,1.0
2019,10,10.03,10.0,0.0
2019,10,4.0,5.0,6.0
2019,10,4.28,8.0,1.0
2019,10,2.16,2.0,0.0
2019,10,60.07,62.0,1.0
2019,10,10.98,9.0,0.0
2019,10,17.01,22.83,0.0
2019,10,83.58,107.0,3.0
2019,10,116.37,112.0,1.0
2019,10,403.79,319.0,4.0
2019,10,60.4,64.0,2.0
2019,10,40.15,39.0,1.0
2019,10,152.17,155.0,3.0
2019,10,33.98,34.0,0.0
2019,10,8.5,14.0,9.0
2019,10,109.47,138.0,4.0
2019,10,88.21,95.0,135.0
2019,10,23.59,25.0,0.0
2019,10,44.21,47.0,2.0
2019,10,57.25,54.0,1.0
2019,10,87.07,84.0,1.0
2019,10,109.95,114.0,5.0
2019,10,60.06,54.0,0.0
2019,10,125.5,123.0,1.0
2019,10,620.85,564.0,7.0
2019,10,81.94,94.0,73.0
2019,10,78.67,73.0,6.0
2019,10,18.73,21.0,11.0
2019,10,207.02,193.0,7.0
2019,10,27.6,39.0,3.0
2019,10,171.32,143.83,0.0
2019,10,49.58,63.0,0.0
2019,10,57.54,56.0,0.0
2019,10,134.2,103.0,5.0
2019,10,245.71,169.0,1.0
2019,10,3.43,4.0,0.0
2019,10,80.95,126.0,3.0
2019,10,122.03,117.0,158.0
2019,10,100.74,99.83,1.0
2019,10,18.67,24.0,2.0
2019,10,144.98,157.0,7.0
2019,10,10.08,17.0,1.0
2019,10,30.2,32.0,94.0
2019,10,2.53,3.0,2.0
2019,10,36.91,39.0,0.0
2019,10,13.19,17.0,3.0
2019,10,38.97,37.0,1.0
2019,10,29.97,38.0,1.0
2019,10,82.84,77.0,1.0
2019,10,50.94,50.0,5.0
2019,10,43.42,44.0,25.0
2019,10,22.3,25.0,2.0
2019,10,20.19,21.0,35.0
2019,10,252.46,236.83,4.0
2019,10,3.22,3.0,7.0
2019,10,39.43,30.0,0.0
2019,10,12.17,11.0,0.0
2019,10,40.99,51.0,2.0
2019,10,8.0,9.0,0.0
2019,10,61.68,61.0,63.92
2019,10,64.86,63.0,3.0
2019,10,50.45,42.0,31.0
2019,10,24.01,27.0,13.0
2019,10,6.77,10.0,33.0
2019,10,4.9,3.0,0.0
2019,10,28.97,29.0,0.0
2019,10,44.16,48.0,1.0
2019,10,21.87,22.0,3.0
2019,10,24.74,23.96,1.0
2019,10,67.47,67.0,0.0
2019,10,9.81,9.83,54.0
2019,10,567.55,485.5,2.0
2019,10,56.92,112.0,3.0
2019,10,15.96,27.0,2.0
2019,10,56.82,59.0,1.0
2019,10,36.78,32.0,5.0
2019,10,44.71,48.0,7.0
2019,10,31.76,35.0,0.0
2019,10,320.57,324.0,61.0
2019,10,18.94,22.0,0.0
2019,10,5.78,7.0,0.0
2019,10,37.51,33.0,0.0
2019,10,39.1,33.0,0.0
2019,10,10.49,16.0,35.0
2019,10,14.98,17.0,23.0
2019,10,3.47,7.0,9.0
2019,10,32.51,50.0,21.0
2019,10,5.86,8.0,20.0
2019,10,76.87,82.67,177.0
2019,10,9.52,7.0,1.0
2019,10,13.85,25.0,21.0
2019,10,18.28,21.0,5.0
2019,10,20.62,18.67,3.0
2019,10,40.35,43.0,3.0
2019,10,3.29,3.0,0.0
2019,10,5.3,8.0,8.0
2019,10,1.97,2.0,0.0
2019,10,47.1,46.0,0.0
2019,10,5.25,8.0,21.0
2019,10,24.4,21.0,0.0
2019,10,18.77,22.0,4.0
2019,10,25.76,23.0,1.0
2019,10,28.85,26.0,0.0
2019,10,20.86,24.0,0.0
2019,10,14.69,18.0,1.0
2019,10,8.81,10.0,0.0
2019,10,110.42,114.0,122.0
2019,10,6.6,11.0,9.0
2019,10,10.15,15.0,1.0
2019,10,9.64,10.0,0.0
2019,10,5.83,8.0,0.0
2019,10,50.15,50.0,1.0
2019,10,6.45,8.0,7.0
2019,10,33.96,32.0,2.0
2019,10,75.54,71.17,104.0
2019,10,9.38,11.0,0.0
2019,10,47.92,49.0,26.0
2019,10,9.3,11.0,1.0
2019,10,22.55,26.0,6.0
2019,10,15.9,21.0,0.0
2019,10,14.7,15.0,3.0
2019,10,14.67,17.0,9.0
2019,10,44.63,49.0,114.0
2019,10,9.46,13.0,0.0
2019,10,1615.23,1462.0,23.0
2019,10,5.95,10.67,0.0
2019,10,40.95,39.0,0.0
2019,10,9.35,11.0,0.0
2019,10,28.45,32.0,0.0
2019,10,0.51,18.0,0.0
2019,10,5.96,8.0,0.0
2019,10,14.0,16.0,0.0
2019,10,29.0,27.0,7.0
2019,10,9.71,10.0,2.0
2019,10,21.8,21.0,16.0
2019,10,4.18,5.0,1.0
2019,10,19.18,15.0,0.0
2019,10,187.87,188.92,370.92
2019,10,4.05,6.0,4.0
2019,10,86.24,83.0,109.0
2019,10,1.87,8.0,0.0
2019,10,2.21,8.0,0.0
2019,10,4.58,10.0,0.0
2019,10,12.39,9.0,0.0
2019,10,5.27,4.0,0.0
2019,10,25.78,30.0,0.0
2019,10,32.24,32.0,1.0
2019,10,9.46,11.0,0.0
2019,10,159.54,148.0,119.0
2019,10,35.97,40.0,157.0
2019,10,163.62,152.0,189.0
2019,10,19.03,19.0,4.0
2019,10,11.85,17.0,21.0
2019,10,22.03,27.0,0.0
2019,10,7.23,8.0,13.0
2019,10,3.64,5.0,0.0
2019,10,12.0,10.0,0.0
2019,10,14.93,16.0,0.0
2019,10,13.6,42.0,0.0
2019,10,6.23,9.0,2.0
2019,10,42.26,55.0,0.0
2019,10,5.1,8.0,0.0
2019,10,14.72,14.0,3.0
2019,10,19.7,21.0,8.0
2019,10,35.38,38.0,0.0
2019,10,47.71,62.0,49.0
2019,10,16.38,18.0,1.0
2019,10,132.62,142.0,3.0
2019,10,53.0,49.0,0.0
2019,10,117.73,109.0,1.0
2019,10,41.49,46.0,0.0
2019,10,35.0,41.0,33.0
2019,10,188.63,186.0,2.0
2019,10,38.29,35.0,0.0
2019,10,10.7,12.0,0.0
2019,10,53.09,52.0,26.0
2019,10,3.55,17.0,2.0
2019,10,16.19,13.0,0.0
2019,10,28.44,28.0,6.0
2019,10,18.09,23.0,4.0
2019,10,9.48,11.0,0.0
2019,10,30.12,31.0,0.0
2019,10,4.5,4.0,0.0
2019,10,22.4,23.0,7.0
2019,10,34.39,39.0,0.0
2019,10,38.28,35.0,0.0
2019,10,39.31,42.0,2.0
2019,10,11.54,13.92,0.0
2019,10,13.52,12.0,17.0
2019,10,39.58,44.0,0.0
2019,10,28.85,29.0,0.0
2019,10,41.78,268.0,0.0
2019,10,30.88,25.0,8.0
2019,10,6.79,16.0,22.0
2019,10,6.96,10.84,2.0
2019,10,4.23,10.0,0.0
2019,10,16.74,18.0,0.0
2019,10,16.17,15.0,3.0
2019,10,45.66,44.0,1.0
2019,10,92.67,82.0,1.0
2019,10,25.48,19.0,0.0
2019,10,21.38,44.0,0.0
2019,10,29.42,25.75,0.0
2019,10,10.82,9.0,17.0
2019,10,2.38,7.0,0.0
2019,10,30.14,34.0,0.0
2019,10,7.76,13.0,18.0
2019,10,8.21,11.0,9.0
2019,10,5.05,5.0,8.0
2019,10,38.13,37.0,0.0
2019,10,6.78,9.0,0.0
2019,10,92.72,93.0,2.0
2019,10,75.18,83.0,20.0
2019,10,55.6,53.0,172.0
2019,10,11.04,11.0,1.0
2019,10,20.46,24.75,11.0
2019,10,7.13,5.0,0.0
2019,10,3.02,5.0,14.0
2019,10,9.82,14.0,0.0
2019,10,54.14,57.0,19.0
2019,10,76.84,78.0,92.0
2019,10,2.04,8.0,0.0
2019,10,266.46,270.42,271.0
2019,10,4.4,12.0,0.0
2019,10,30.04,35.0,0.0
2019,10,25.08,27.0,1.0
2019,10,17.76,18.0,5.0
2019,10,16.11,16.0,1.0
2019,10,22.61,22.0,0.0
2019,10,17.5,16.0,0.0
2019,10,47.78,46.0,105.0
2019,10,15.95,22.0,21.0
2019,10,14.16,18.0,0.0
2019,10,51.7,29.0,0.0
2019,10,4.59,5.0,0.0
2019,10,73.78,73.0,35.0
2019,10,20.85,11.0,13.0
2019,10,46.15,49.0,0.0
2019,10,52.16,51.0,0.0
2019,10,11.86,13.0,0.0
2019,10,41.18,40.0,2.0
2019,10,68.19,79.0,2.0
2019,10,4.16,8.0,3.0
2019,10,26.97,29.0,6.0
2019,10,8.12,7.0,33.0
2019,10,55.64,52.0,0.0
2019,10,6.07,8.0,0.0
